,agent,patient,word_start_char,word_end_char,classification,article_uri
1517,52 of the 101 mps,her proposals,98,107,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1518,52 of the 101 mps,her proposals,108,113,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1519,52 of the 101 mps,her proposals,114,117,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1520,52 of the 101 mps,her proposals,118,131,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1521,52 of the 101 mps,her proposals,132,134,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1522,52 of the 101 mps,her proposals,135,144,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1523,52 of the 101 mps,her proposals,145,148,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1524,52 of the 101 mps,her proposals,149,151,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1525,52 of the 101 mps,her proposals,152,156,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1526,52 of the 101 mps,her proposals,157,161,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1527,52 of the 101 mps,her proposals,162,165,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1528,52 of the 101 mps,her proposals,166,170,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1529,52 of the 101 mps,her proposals,171,173,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1530,52 of the 101 mps,her proposals,174,177,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1531,52 of the 101 mps,her proposals,178,184,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1532,52 of the 101 mps,her proposals,185,187,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1533,52 of the 101 mps,her proposals,188,194,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1534,52 of the 101 mps,her proposals,195,198,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1535,52 of the 101 mps,her proposals,199,211,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1536,52 of the 101 mps,her proposals,212,219,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1537,52 of the 101 mps,her proposals,220,223,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1538,52 of the 101 mps,her proposals,224,225,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1539,52 of the 101 mps,her proposals,226,230,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1540,52 of the 101 mps,her proposals,231,233,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1541,52 of the 101 mps,her proposals,234,243,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1542,52 of the 101 mps,her proposals,244,251,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1543,52 of the 101 mps,her proposals,252,254,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1544,52 of the 101 mps,her proposals,255,266,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1545,52 of the 101 mps,her proposals,267,269,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1546,52 of the 101 mps,her proposals,270,272,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1547,52 of the 101 mps,her proposals,273,276,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1548,52 of the 101 mps,her proposals,277,280,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1549,52 of the 101 mps,her proposals,281,284,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1550,52 of the 101 mps,her proposals,285,289,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1551,52 of the 101 mps,her proposals,290,297,True,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1552,52 of the 101 mps,her proposals,298,301,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1553,52 of the 101 mps,her proposals,302,321,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1554,52 of the 101 mps,her proposals,322,331,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1555,52 of the 101 mps,her proposals,332,335,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1556,52 of the 101 mps,her proposals,336,340,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1557,52 of the 101 mps,her proposals,341,343,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1558,52 of the 101 mps,her proposals,344,348,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1559,52 of the 101 mps,her proposals,349,352,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1560,52 of the 101 mps,her proposals,353,362,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1561,52 of the 101 mps,her proposals,363,367,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1562,52 of the 101 mps,her proposals,368,371,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1563,52 of the 101 mps,her proposals,372,386,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1564,52 of the 101 mps,her proposals,387,396,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1565,52 of the 101 mps,her proposals,397,400,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1566,52 of the 101 mps,her proposals,401,409,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1567,52 of the 101 mps,her proposals,410,417,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1568,52 of the 101 mps,her proposals,418,421,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1569,52 of the 101 mps,her proposals,422,425,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1570,52 of the 101 mps,her proposals,426,434,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1571,52 of the 101 mps,her proposals,435,440,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1572,52 of the 101 mps,her proposals,441,452,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1573,52 of the 101 mps,her proposals,453,465,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1574,52 of the 101 mps,her proposals,466,468,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1575,52 of the 101 mps,her proposals,469,479,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1576,52 of the 101 mps,her proposals,480,485,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1577,52 of the 101 mps,her proposals,486,491,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1578,52 of the 101 mps,her proposals,492,495,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1579,52 of the 101 mps,her proposals,496,499,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1580,52 of the 101 mps,her proposals,500,504,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1581,52 of the 101 mps,her proposals,505,512,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1582,52 of the 101 mps,her proposals,513,518,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1583,52 of the 101 mps,her proposals,519,521,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1584,52 of the 101 mps,her proposals,522,525,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1585,52 of the 101 mps,her proposals,526,533,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1586,52 of the 101 mps,her proposals,534,543,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1587,52 of the 101 mps,her proposals,544,546,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1588,52 of the 101 mps,her proposals,547,556,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1589,52 of the 101 mps,her proposals,557,562,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1590,52 of the 101 mps,her proposals,563,565,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1591,52 of the 101 mps,her proposals,566,569,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1592,52 of the 101 mps,her proposals,570,576,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1593,52 of the 101 mps,her proposals,577,579,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1594,52 of the 101 mps,her proposals,580,583,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1595,52 of the 101 mps,her proposals,584,590,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1596,52 of the 101 mps,her proposals,591,595,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1597,52 of the 101 mps,her proposals,596,598,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1598,52 of the 101 mps,her proposals,599,602,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1599,52 of the 101 mps,her proposals,603,611,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1600,52 of the 101 mps,her proposals,612,623,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1601,52 of the 101 mps,her proposals,624,627,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1602,52 of the 101 mps,her proposals,628,636,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1603,52 of the 101 mps,her proposals,637,644,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1604,52 of the 101 mps,her proposals,645,657,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1605,52 of the 101 mps,her proposals,658,661,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1606,52 of the 101 mps,her proposals,662,665,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1607,52 of the 101 mps,her proposals,666,669,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1608,52 of the 101 mps,her proposals,670,682,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1609,52 of the 101 mps,her proposals,683,691,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1610,52 of the 101 mps,her proposals,692,696,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1611,52 of the 101 mps,her proposals,697,701,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1612,52 of the 101 mps,her proposals,702,706,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1613,52 of the 101 mps,her proposals,707,712,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1614,52 of the 101 mps,her proposals,713,718,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1615,52 of the 101 mps,her proposals,719,721,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1616,52 of the 101 mps,her proposals,722,734,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1617,52 of the 101 mps,her proposals,735,742,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1618,52 of the 101 mps,her proposals,743,746,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1619,52 of the 101 mps,her proposals,747,750,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1620,52 of the 101 mps,her proposals,751,755,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1621,52 of the 101 mps,her proposals,756,762,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1622,52 of the 101 mps,her proposals,763,768,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1623,Vladimir_Voronin,Zinaida_Greceanîi,10,18,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1624,Vladimir_Voronin,Zinaida_Greceanîi,19,26,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1625,Vladimir_Voronin,Zinaida_Greceanîi,27,29,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1626,Vladimir_Voronin,Zinaida_Greceanîi,30,37,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1627,Vladimir_Voronin,Zinaida_Greceanîi,38,43,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1628,Vladimir_Voronin,Zinaida_Greceanîi,44,50,True,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1629,Vladimir_Voronin,Zinaida_Greceanîi,51,52,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1630,Vladimir_Voronin,Zinaida_Greceanîi,53,59,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1631,Vladimir_Voronin,Zinaida_Greceanîi,60,70,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1632,Vladimir_Voronin,Zinaida_Greceanîi,71,78,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1633,Vladimir_Voronin,Zinaida_Greceanîi,79,88,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1634,Vladimir_Voronin,Zinaida_Greceanîi,89,91,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1635,Vladimir_Voronin,Zinaida_Greceanîi,92,97,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1636,Vladimir_Voronin,Zinaida_Greceanîi,98,107,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1637,Vladimir_Voronin,Zinaida_Greceanîi,108,113,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1638,Vladimir_Voronin,Zinaida_Greceanîi,114,117,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1639,Vladimir_Voronin,Zinaida_Greceanîi,118,131,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1640,Vladimir_Voronin,Zinaida_Greceanîi,132,134,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1641,Vladimir_Voronin,Zinaida_Greceanîi,135,144,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1642,Vladimir_Voronin,Zinaida_Greceanîi,145,148,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1643,Vladimir_Voronin,Zinaida_Greceanîi,149,151,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1644,Vladimir_Voronin,Zinaida_Greceanîi,152,156,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1645,Vladimir_Voronin,Zinaida_Greceanîi,157,161,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1646,Vladimir_Voronin,Zinaida_Greceanîi,162,165,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1647,Vladimir_Voronin,Zinaida_Greceanîi,166,170,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1648,Vladimir_Voronin,Zinaida_Greceanîi,171,173,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1649,Vladimir_Voronin,Zinaida_Greceanîi,174,177,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
1650,Vladimir_Voronin,Zinaida_Greceanîi,178,184,False,http://en.wikinews.org/wiki/Zinaida_Greceanii_nominated_Moldovan_Prime_Minister
